doc_name,doc_source,doc_type,page_num,chunk_id,chunk_text,created_at
2025ccfsrumkcpolice.pdf,data/2025ccfsrumkcpolice.pdf,pdf,92,2,0  0  0  0  0  0  0  0  0  Robbery  0 0  0  0 0  0  0  0  0  0  0  0  0  0  0 0  0  0 Aggravated Assault  6 0 0    6 0 0 0 0 0 0 0 0 0 6 1 0 0 1 Burglary  4 0 0 4 0 0 0 0 0 0 0 0 0 4 1 0 0 1 Motor Vehicle Theft  31 0 0 31 0 0 0 0 0 0 0 0 0 31 0 0 0 0 Arson  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  Domestic Violence  4** 0 0 4** 0 0 0 0 0 0 0 0 0 4** 2 0 0 2 Dating Violence  0 7 0 7 0 0 0 0 0 0 0 0 0 7 0 4 0 4 Stalking  0 8 0 8 0 0 0 0 0 0 0 0 0 8 0 0 0 0                      Liquor Law Violations  0 13 0 13 0 0 0 0 0 0 0 0 0 13 13 0 0 13    Arrest  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0    Referral*  0 13 0 13 0 0 0 0 0 0 0 0 0 13 13 0 0 13 Drug Law Violations  1 0 0 1 0 0 0 0 3 0 0 3 0       4 0 0 0 0    Arrest  1 0 0 1 0 0 0 0 3 0 0 3 0 4 0 0 0 0    Referral*  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Weapons Law  Violations  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0    Arrest  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0    Referral*  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0                    *Referral for campus disciplinary action                                        **1 Domestic Violence was reported that occurred in 2023 The crime statistics included in this report reflect crimes reporte,2026-02-22T23:29:19.231151
2025ccfsrumkcpolice.pdf,data/2025ccfsrumkcpolice.pdf,pdf,92,3,"erral for campus disciplinary action                                        **1 Domestic Violence was reported that occurred in 2023 The crime statistics included in this report reflect crimes reported to UMKC PD and information gathered by UMKC PD from CSAs and Local Law Enforcement Agencies (LLEA).  Some of the LLEAs UMKC PD contacted did not respond to UMKC PD’s request and others could not provide the statistics as requested. The statistics were requested but some were not available in a usable format for Clery Act reporting. 
Unfounded",2026-02-22T23:29:19.231152
2025ccfsrumkcpolice.pdf,data/2025ccfsrumkcpolice.pdf,pdf,93,1,"93      
2023 Volker Campus Crime Statistics Total Crimes Reported For:  On Campus  Non-Campus      Public Property     Volker   On Campus  Building or Property  Residential Only     Reported to  Sub-  Total     Reported to  Sub-  Total     Reported to  Sub-  Total      GRAND  Reported to  SECTION  Offense Type  UMKC  Police  Non-  Police  Local Police  UMKC  Police  Non-  Police  Local Police  UMKC  Police  Non-  Police  Local Police  TOTAL  UMKC  Police  Non-  Police  Local Police  TOTAL  (includes attempts)        Murder/Nonnegligent Manslaughter  0  0  0  0  0  0  0     0  0  0  0  0  0  0  0  0  0  0  Manslaughter by Negligence  0  0  0  0  0  0  0     0  0  0  0  0  0  0  0  0  0  0  Sexual Assault     1    0 0      1    0   0    0    0   0  0  1      1   0        2 1   0  0          1    Rape  0  1** 0   1** 0 0 0 0 0 0 0 0 0   1** 0 0 0 0    Fondling  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0    Incest  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0     Statutory Rape  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  Robbery  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Aggravated Assault  2 0 0 2 0 0 0 0 0 0 0 0 0 2 1 0 0 1 Burglary  9 0 0 9 0 0 0 0 0 0 0 0 0 9 0 0 0 0 Motor V",2026-02-22T23:29:19.231157
2025ccfsrumkcpolice.pdf,data/2025ccfsrumkcpolice.pdf,pdf,93,2, 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  Robbery  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Aggravated Assault  2 0 0 2 0 0 0 0 0 0 0 0 0 2 1 0 0 1 Burglary  9 0 0 9 0 0 0 0 0 0 0 0 0 9 0 0 0 0 Motor Vehicle Theft  21 0 0 21 0 0 0 0 0 0 1 1 0 22 0 0 0 0 Arson  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  Domestic Violence  1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 Dating Violence  0  1 0  1  0  0  0  0  0  0  0  0  0  1 0  1  0  1  Stalking  0 4 0 4 0 0 0 0 0 0 0 0 0 4 0 0 0 0                                                          Liquor Law Violations  0 0 0   0 0 0 0   0 0 0 0   0 0       0 0 0 0      0    Arrest  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0    Referral*  0 12 0 12 0 0 0 0 0 0 0 0 0 12 0 12 0 12 Drug Law Violations  1 0 0   1 0 0 0   0 0 0 0   0 0       1 0 0 0       0    Arrest  1 0 0    1 0 0 0 0  0 0 0 0 0 1 0 0 0 0    Referral*  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Weapons Law  Violations  1 0   0   1 0   0   0   0 0 0 0   0 0       1 0 0   0       0    Arrest  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0    Referral*  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 *Referral for campus disciplinary action                                                         **Rape was reported that,2026-02-22T23:29:19.231158
2025ccfsrumkcpolice.pdf,data/2025ccfsrumkcpolice.pdf,pdf,93,3," 0 0 0 0 0 0 0 0 0 0 0 0 0 0    Referral*  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 *Referral for campus disciplinary action                                                         **Rape was reported that occurred in 2021 The crime statistics included in this report reflect crimes reported to UMKC PD and information gathered by UMKC PD from CSAs and Local Law Enforcement Agencies (LLEA).  Some of the LLEAs UMKC PD contacted did not respond to UMKC PD’s request and others could not provide the statistics as requested. The statistics were requested but some were not available in a usable format for Clery Act reporting. 
Unfounded",2026-02-22T23:29:19.231159
2025ccfsrumkcpolice.pdf,data/2025ccfsrumkcpolice.pdf,pdf,94,1,"94      
2022 Volker Campus Crime Statistics Total Crimes Reported For:  On Campus  Non-Campus      Public Property     Volker   On Campus   Building or Property  Residential Only   
   Reported to  Sub-  Total     Reported to  Sub-  Total     Reported to  Sub-  Total      GRAND  Reported to  SECTION   
Offense Type  UMKC  Police  Non-  Police  Local Police  UMKC  Police  Non-  Police  Local Police  UMKC  Police  Non-  Police  Local Police  TOTAL  UMKC  Police  Non-  Police  Local Police  TOTAL   (includes attempts)         Murder/Nonnegligent Manslaughter  0  0  0  0  0  0  0     0  0  0  0  0  0  0  0  0  0  0   
Manslaughter by Negligence  0  0  0  0  0  0  0     0  0  0  0  0  0  0  0  0  0  0   
Sexual Assault     0  0 0      0     0   0    0    0   0   0  0      0   0        0  0   0  0          0     Rape  0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 1     Fondling  0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0     Incest  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0      Statutory Rape  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   Robbery  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  Aggravated Assault  3 0 0 3 0 0 0 0 0 0 2 2 0 5 0 0 0 0  Burglary  13 0 0 13 0 0 0 0 0 0 0 0 0 13 1 0 ",2026-02-22T23:29:19.231166
2025ccfsrumkcpolice.pdf,data/2025ccfsrumkcpolice.pdf,pdf,94,2,0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   Robbery  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  Aggravated Assault  3 0 0 3 0 0 0 0 0 0 2 2 0 5 0 0 0 0  Burglary  13 0 0 13 0 0 0 0 0 0 0 0 0 13 1 0 0 1  Motor Vehicle Theft  9 0 0 9 0 0 0 0 0 0 0 0 0 9 0 0 0 0  Arson  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   Domestic Violence  2 0 0 2 0 0 0 0 0 0 0 0 0 2 2 0 0 2  Dating Violence  0  1 0 1 0  0  0  0  0  0  0  0  0  1 0 1 0  1  Stalking  1 8 0 9 0 0 0 0 0 0 0 0 0 9 0 3 0 3                                                            Liquor Law Violations  4 1 0   5 0 0 0   0 0 0 0   0 0       5    1 0 0      1     Arrest  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0     Referral*  1 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 1  Drug Law Violations  2 0 0   2 0 0 0   0 2 0 1   3 0       5 0 0 0       0     Arrest  2 0 0 2 0 0 0 0 1 0 0 1 0 3  0 0 0  0     Referral*  0 0 0 0 0 0 0 0 0 0 0 0 0 0  0 0 0  0  Weapons Law  Violations  3 0 0   3 0 0 0   0 0 0 1   1 0       4 1 0 0 1     Arrest  0 0 0 0 0 0 0 0 0 0 1 1 0 1  0 0 0   0     Referral*  0 0 0 0 0 0 0 0 0 0 0 0 0 0  0 0 0   0  *Referral for campus disciplinary action  The crime statistics included in this report reflect crimes reported t,2026-02-22T23:29:19.231167
2025ccfsrumkcpolice.pdf,data/2025ccfsrumkcpolice.pdf,pdf,94,3,"0 0 0 0 0 0 0 1 1 0 1  0 0 0   0     Referral*  0 0 0 0 0 0 0 0 0 0 0 0 0 0  0 0 0   0  *Referral for campus disciplinary action  The crime statistics included in this report reflect crimes reported to UMKC PD and information gathered by UMKC PD from CSAs and Local Law Enforcement Agencies (LLEA).  Some of the LLEAs UMKC PD contacted did not respond to UMKC PD’s request and others could not provide the statistics as requested. The statistics were requested but some were not available in a usable format for Clery Act reporting.  
Unfounded",2026-02-22T23:29:19.231168
2025ccfsrumkcpolice.pdf,data/2025ccfsrumkcpolice.pdf,pdf,95,1,"95      
2024 Health Sciences Campus Crime Statistics  Total Crimes Reported For:  On Campus  Non-Campus      Public Property     HSC  On Campus  Building or Property  Residential Only     Reported to  Sub-  Total     Reported to  Sub-  Total     Reported to  Sub-  Total      GRAND  Reported to  SECTION  Offense Type  UMKC  Police  Non-  Police  Local Police  UMKC  Police  Non-  Police  Local Police  UMKC  Police  Non-  Police  Local Police  TOTAL  UMKC  Police  Non-  Police  Local Police  TOTAL  (includes attempts)        Murder/Nonnegligent Manslaughter  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Manslaughter by Negligence  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Sexual Assault  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0    Rape  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0    Fondling  0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0    Incest  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0    Statutory Rape  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Robbery  1 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 1 Aggravated Assault  1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 Burglary  1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 Motor Vehicle Theft  7 0 0 7 0 0 0 0 0 0 0 0 0 7 0 0 0 0 Arson  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Domestic Violence  1 0 0 1 0 0 0 0 0 0 0 0",2026-02-22T23:29:19.231175
2025ccfsrumkcpolice.pdf,data/2025ccfsrumkcpolice.pdf,pdf,95,2,0 1 0 0 0 0 Burglary  1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 Motor Vehicle Theft  7 0 0 7 0 0 0 0 0 0 0 0 0 7 0 0 0 0 Arson  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Domestic Violence  1 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 1 Dating Violence  0 2 0 2 0 0 0 0 0 0 0 0 0 2 0 1 0 1 Stalking  0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 1                    Liquor Law Violations  0 12 0 12 0 0 0 0 0 0 0 0 0 12 0 12 0 12    Arrest  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0    Referral*  0 12 0 12 0 0 0 0 0 0 0 0 0 12 0 12 0 12 Drug Law Violations  0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0    Arrest  0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0    Referral*  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Weapons Law  Violations  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0    Arrest  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0    Referral*  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 *Referral for campus disciplinary action The crime statistics included in this report reflect crimes reported to UMKC PD and information gathered by UMKC PD from CSAs and Local Law Enforcement Agencies (LLEA).  Some of the LLEAs UMKC PD contacted did not respond to UMKC PD’s request and others could not provide the statistics as requested.  The statistics were requested but some were not ,2026-02-22T23:29:19.231176
2025ccfsrumkcpolice.pdf,data/2025ccfsrumkcpolice.pdf,pdf,95,3,"t Agencies (LLEA).  Some of the LLEAs UMKC PD contacted did not respond to UMKC PD’s request and others could not provide the statistics as requested.  The statistics were requested but some were not available in a usable format for Clery Act reporting. 
Unfounded",2026-02-22T23:29:19.231176
2025ccfsrumkcpolice.pdf,data/2025ccfsrumkcpolice.pdf,pdf,96,1,"96      
2023 Health Science Campus Crime Statistics  Total Crimes Reported For:  On Campus  Non-Campus  Public Property        HSC    On Campus  Building or Property  Residential Only     Reported to  Sub-  Total     Reported to  Sub-  Total     Reported to  Sub-  Total      GRAND  Reported to  SECTION  Offense Type  UMKC  Police  Non-  Police  Local Police  UMKC  Police  Non-  Police  Local Police  UMKC  Police  Non-  Police  Local Police  TOTAL  UMKC  Police  Non-  Police  Local Police  TOTAL  (includes attempts)        Murder/Nonnegligent Manslaughter  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  Manslaughter by Negligence  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  Sexual Assault  0     0  0   0   0   0    0  0   0   0   0   0   0          0   0   0   0          0    Rape  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0     Fondling  0  1  0  1 0  0  0  0  0  0  0  0  0  1 0  0 0  0    Incest  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0     Statutory Rape  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  Robbery  1 0  0  1 0  0  0  0  0  0  0  0  0  1  0 0  0  0 Aggravated Assault  0  0  0  0  0  0  0  0  0  0  0 0 0  0 0  0  0  0  Burgla",2026-02-22T23:29:19.231182
2025ccfsrumkcpolice.pdf,data/2025ccfsrumkcpolice.pdf,pdf,96,2,ory Rape  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  Robbery  1 0  0  1 0  0  0  0  0  0  0  0  0  1  0 0  0  0 Aggravated Assault  0  0  0  0  0  0  0  0  0  0  0 0 0  0 0  0  0  0  Burglary  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Motor Vehicle Theft  4 0  0  4 0  0  0  0  1  0  0 1 0  5 0  0  0  0  Arson  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  Domestic Violence  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 Dating Violence  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Stalking  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0                      Liquor Law Violations  1   3 0 4 0 0 0   0 0 0 0   0 0       4 1 3 0      4    Arrest  0 0 0 0 0 0 0 0 0 0 0 0  0        0    0 0 0       0    Referral*  1 3 0 4 0 0 0 0 0 0 0 0 0  4 1 3 0       4 Drug Law Violations  3   2   0   5 0 0 0   0    0 0   0     0 0       5 0 2 0      2    Arrest  3 0 0 3 0 0 0 0 0 0 0 0 0 3 0 0 0       0    Referral*  0 2 0 2 0 0 0 0 0 0 0 0  0 2 0 2 0       2 Weapons Law  Violations  2 0 0   2 0 0 0   0 0 0 0   0 0       2 0 0 0      0    Arrest  1    0  0  1  0  0  0  0  0  0  0  0  0  1 0  0  0        0     Referral*  0  0  0  0  0  0  0  0  0  0  0  0  0          0  0  0  0        0  *Referral for,2026-02-22T23:29:19.231183
2025ccfsrumkcpolice.pdf,data/2025ccfsrumkcpolice.pdf,pdf,96,3,"0 0 0   0 0       2 0 0 0      0    Arrest  1    0  0  1  0  0  0  0  0  0  0  0  0  1 0  0  0        0     Referral*  0  0  0  0  0  0  0  0  0  0  0  0  0          0  0  0  0        0  *Referral for campus disciplinary action   The crime statistics included in this report reflect crimes reported to UMKC PD and information gathered by UMKC PD from CSAs and Local Law Enforcement Agencies (LLEA).  Some of the LLEAs UMKC PD contacted did not respond to UMKC PD’s request and others could not provide the statistics as requested. The statistics were requested but some were not available in a usable format for Clery Act reporting 
Unfounded",2026-02-22T23:29:19.231184
2025ccfsrumkcpolice.pdf,data/2025ccfsrumkcpolice.pdf,pdf,97,1,"97      
2022 Health Science Campus Crime Statistics Total Crimes Reported For:  On Campus  Non-Campus  Public Property        HSC    On Campus  Building or Property  Residential Only     Reported to  Sub-  Total     Reported to  Sub-  Total     Reported to  Sub-  Total      GRAND  Reported to  SECTION  Offense Type  UMKC  Police  Non-  Police  Local Police  UMKC  Police  Non-  Police  Local Police  UMKC  Police  Non-  Police  Local Police  TOTAL  UMKC  Police  Non-  Police  Local Police  TOTAL  (includes attempts)        Murder/Nonnegligent Manslaughter  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  Manslaughter by Negligence  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  Sexual Assault  0    0  0   0   0   0    0  0   0   0   0   0   0          0   0   0   0          0    Rape  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0     Fondling  0  0  0  0 0  0  0  0  0  0  0  0  0  0 0  0 0  0    Incest  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0     Statutory Rape  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  Robbery  0 0  0  0 0  0  0  0  0  0  0  0  0  0  0 0  0  0 Aggravated Assault  0  0  0  0  0  0  0  0  0  0  0 0 0  0 0  0  0  0  Burglary",2026-02-22T23:29:19.231191
2025ccfsrumkcpolice.pdf,data/2025ccfsrumkcpolice.pdf,pdf,97,2,"y Rape  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  Robbery  0 0  0  0 0  0  0  0  0  0  0  0  0  0  0 0  0  0 Aggravated Assault  0  0  0  0  0  0  0  0  0  0  0 0 0  0 0  0  0  0  Burglary  1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 Motor Vehicle Theft  1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 Arson  1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 Domestic Violence  2 0 0 2 0 0 0 0 0 0 1 1 0 3 0 0 0 0 Dating Violence  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Stalking  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0                      Liquor Law Violations  0 2 0   2 0 0 0   0 0 0 0   0 0       2 0 2 0       2    Arrest  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0    Referral*  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Drug Law Violations  0 0 0   0 0 0 0   0 3 0 0   3 0       3 0 0 0       0    Arrest  0 0 0 0 0 0 0 0 3 0 0 3 0 3 0 0 0 0    Referral*  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Weapons Law  Violations  0 0 0   0 0 0 0   0 0 0 0   0 0       0 0 0 0       0    Arrest  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  0    Referral*  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  0 *Referral for campus disciplinary action 
The crime statistics included in this report reflect crimes reported to UMKC PD and information gathered by UMKC PD from ",2026-02-22T23:29:19.231191
2025ccfsrumkcpolice.pdf,data/2025ccfsrumkcpolice.pdf,pdf,97,3,"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  0 *Referral for campus disciplinary action 
The crime statistics included in this report reflect crimes reported to UMKC PD and information gathered by UMKC PD from CSAs and Local Law Enforcement Agencies (LLEA).  Some of the LLEAs UMKC PD contacted did not respond to UMKC PD’s request and others could not provide the statistics as requested. The statistics were requested but some were not available in a usable format for Clery Act reporting 
Unfounded",2026-02-22T23:29:19.231192
2025ccfsrumkcpolice.pdf,data/2025ccfsrumkcpolice.pdf,pdf,98,1,"98      
2024 School of Pharmacy Springfield Campus Crime  Statistics Total Crimes Reported For:  On Campus  Non-Campus  Public Property        Springfield   On Campus  Building or Property  Residential Only     Reported to  Sub-  Total     Reported to  Sub-  Total     Reported to  Sub-  Total      GRAND  Reported to  SECTION  Offense Type  UMKC  Police  Non-  Police  Local Police  UMKC  Police  Non-  Police  Local Police  UMKC  Police  Non-  Police  Local Police  TOTAL  UMKC  Police  Non-  Police  Local Police  TOTAL  (includes attempts)        Murder/Nonnegligent Manslaughter  0  0  0  0  0  0  0  0  0  0  0  0  0  0 0  0  0  0  Manslaughter by Negligence  0  0  0  0  0  0  0  0  0  0  0  0  0  0 0  0  0  0  Sexual Assault  0    0  0   0   0   0     0     0   0   0   0   0   0   0 0   0   0          0    Rape  0  0  0  0  0  0  0  0  0  0  0  0  0  0 0  0  0  0     Fondling  0  0  0  0  0  0  0  0  0  0  0  0  0  0 0  0 0  0    Incest  0  0  0  0  0  0  0  0  0  0  0  0  0  0 0  0  0  0     Statutory Rape  0  0  0  0  0  0  0  0  0  0  0  0  0  0 0  0  0  0  Robbery  0 0  0  0 0  0  0  0  0  0  0  0  0  0 0 0  0  0 Aggravated Assault  0  0  0  0  0  0  0  0  0  0  0  0 0  0 0  0 ",2026-02-22T23:29:19.231199
2025ccfsrumkcpolice.pdf,data/2025ccfsrumkcpolice.pdf,pdf,98,2,  0     Statutory Rape  0  0  0  0  0  0  0  0  0  0  0  0  0  0 0  0  0  0  Robbery  0 0  0  0 0  0  0  0  0  0  0  0  0  0 0 0  0  0 Aggravated Assault  0  0  0  0  0  0  0  0  0  0  0  0 0  0 0  0  0  0  Burglary  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Motor Vehicle Theft  0 0  0 0 0  0  0  0  0  0  0 0 0  0 0  0  0  0  Arson  0  0  0  0  0  0  0  0  0  0  0  0  0  0 0  0  0  0  Domestic Violence  0  0  0  0 0  0  0  0  0 0  0  0 0  0 0 0  0  0 Dating Violence  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Stalking  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0                      Liquor Law Violations  0 0 0   0 0 0 0   0 0 0 0   0 0          0 0 0 0      0    Arrest  0 0 0 0 0 0 0 0 0 0 0 0  0 0 0 0 0       0    Referral*  0 0 0 0 0 0 0 0 0 0 0 0 0  0 0 0 0       0 Drug Law Violations  0 0 0   0 0 0 0   0    0 0 0     0 0          0 0 0 0      0    Arrest  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0       0    Referral*  0 0 0 0 0 0 0 0 0 0 0 0  0 0 0 0 0       0 Weapons Law  Violations  0 0 0   0 0 0 0   0 0 0 0   0 0          0 0 0 0      0    Arrest  0  0  0  0  0  0  0  0  0  0  0  0  0  0 0  0  0        0     Referral*  0  0  0  0  0  0  0  0  0  0  0  0  0          0 0  0  0        0  *Referral for cam,2026-02-22T23:29:19.231200
2025ccfsrumkcpolice.pdf,data/2025ccfsrumkcpolice.pdf,pdf,98,3,"0   0 0          0 0 0 0      0    Arrest  0  0  0  0  0  0  0  0  0  0  0  0  0  0 0  0  0        0     Referral*  0  0  0  0  0  0  0  0  0  0  0  0  0          0 0  0  0        0  *Referral for campus disciplinary action The crime statistics included in this report reflect crimes reported to UMKC PD and information gathered by UMKC PD from CSAs and Local Law Enforcement Agencies (LLEA).  Some of the LLEAs UMKC PD contacted did not respond to UMKC PD’s request and others could not provide the statistics as requested. The statistics were requested but some were not available in a usable format for Clery Act reporting.  
 
Unfounded",2026-02-22T23:29:19.231201
2025ccfsrumkcpolice.pdf,data/2025ccfsrumkcpolice.pdf,pdf,99,1,"99      
2023 School of Pharmacy Springfield Campus Crime  Statistics Total Crimes Reported For:  On Campus  Non-Campus  Public Property        HSC    On Campus  Building or Property  Residential Only     Reported to  Sub-  Total     Reported to  Sub-  Total     Reported to  Sub-  Total      GRAND  Reported to  SECTION  Offense Type  UMKC  Police  Non-  Police  Local Police  UMKC  Police  Non-  Police  Local Police  UMKC  Police  Non-  Police  Local Police  TOTAL  UMKC  Police  Non-  Police  Local Police  TOTAL  (includes attempts)        Murder/Nonnegligent Manslaughter  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  Manslaughter by Negligence  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  Sexual Assault  0    0  0   0   0   0    0  0   0   0   0   0   0          0   0   0   0          0    Rape  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0     Fondling  0  0  0  0 0  0  0  0  0  0  0  0  0  0 0  0 0  0    Incest  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0     Statutory Rape  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  Robbery  0 0  0  0 0  0  0  0  0  0  0  0  0  0  0 0  0  0 Aggravated Assault  0  0  0  0  0  0  0  0  0  0  0 0 0  0 0  ",2026-02-22T23:29:19.231206
2025ccfsrumkcpolice.pdf,data/2025ccfsrumkcpolice.pdf,pdf,99,2,0  0     Statutory Rape  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  Robbery  0 0  0  0 0  0  0  0  0  0  0  0  0  0  0 0  0  0 Aggravated Assault  0  0  0  0  0  0  0  0  0  0  0 0 0  0 0  0  0  0  Burglary  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Motor Vehicle Theft  0 0  0  0 0  0  0  0  0  0  0 0 0  0 0  0  0  0  Arson  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  Domestic Violence  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 Dating Violence  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Stalking  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0                      Liquor Law Violations  0 0 0 0 0 0 0   0 0 0 0   0 0       0 0 0 0      0    Arrest  0 0 0 0 0 0 0 0 0 0 0 0  0        0    0 0 0       0    Referral*  0 0 0 0 0 0 0 0 0 0 0 0 0  0 0 0 0       0 Drug Law Violations  0 0 0   0 0 0 0   0    0 0   0     0 0       0 0 0 0      0    Arrest  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0       0    Referral*  0 0 0 0 0 0 0 0 0 0 0 0  0 0 0 0 0       0 Weapons Law  Violations  0 0 0   0 0 0 0   0 0 0 0   0 0       0 0 0 0      0    Arrest  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0        0     Referral*  0  0  0  0  0  0  0  0  0  0  0  0  0          0  0  0  0        0  *Refe,2026-02-22T23:29:19.231207
